startDate,droneName,leaderOrFollower,isCurrentLeaderOrFollower,flightSpeed,atSeconds,longitude,latitude,isHappenedError,errorType,flightDistance,remainDistance
2016-02-21 19:13:54,earth,F,F,50,46,127.030567125,37.58712279,false,NORMAL,790.2615050104434,152.50881228680055
2016-02-21 19:13:54,earth,F,F,50,47,127.030442535,37.587046529,false,NORMAL,790.2615050104434,138.64441715608166
2016-02-21 19:13:54,earth,F,F,50,48,127.030317946,37.586970267,false,NORMAL,790.2615050104434,124.78001530817473
2016-02-21 19:13:54,earth,F,F,50,49,127.030193357,37.586894005,false,NORMAL,790.2615050104434,110.91560469272427
2016-02-21 19:13:54,earth,F,F,50,50,127.030068768,37.586817743,false,NORMAL,790.2615050104434,97.05118530857281
2016-02-21 19:13:54,earth,F,F,50,51,127.029944178,37.586741482,false,NORMAL,790.2615050104434,83.18675510574062
2016-02-21 19:13:54,earth,F,F,50,52,127.029819589,37.58666522,true,TRIVIAL,790.2615050104434,69.32231818297026
2016-02-21 19:13:54,earth,F,F,50,53,127.029695,37.586588958,false,NORMAL,790.2615050104434,55.45787249361161
2016-02-21 19:13:54,earth,F,F,50,54,127.029570411,37.586512696,false,NORMAL,790.2615050104434,41.59341803452403
2016-02-21 19:13:54,earth,F,F,50,55,127.029445821,37.586436435,true,TRIVIAL,790.2615050104434,27.728952758946768
2016-02-21 19:13:54,earth,F,F,50,56,127.029321232,37.586360173,false,NORMAL,790.2615050104434,13.864480763160678
2016-02-21 19:13:54,earth,F,F,50,57,127.029196643,37.586283911,false,NORMAL,790.2615050104434,0.0
2016-02-21 19:20:48,earth,F,F,60,1,127.029347741,37.586376399,false,NORMAL,790.2615050103911,773.4470839783744
2016-02-21 19:20:48,earth,F,F,60,2,127.029498838,37.586468886,false,NORMAL,790.2615050103911,756.632813410713
2016-02-21 19:20:48,earth,F,F,60,3,127.029649936,37.586561374,true,MINOR,790.2615050103911,739.8184181696968
2016-02-21 19:20:48,earth,F,F,60,4,127.029801033,37.586653862,false,NORMAL,790.2615050103911,723.0041056278743
2016-02-21 19:20:48,earth,F,F,60,5,127.029952131,37.586746349,false,NORMAL,790.2615050103911,706.189803940441
2016-02-21 19:20:48,earth,F,F,60,6,127.030103229,37.586838837,false,NORMAL,790.2615050103911,689.3754473880971
2016-02-21 19:20:48,earth,F,F,60,7,127.030254326,37.586931325,true,MAJOR,790.2615050103911,672.5611735335629
2016-02-21 19:20:48,earth,F,F,60,8,127.030405424,37.587023812,false,NORMAL,790.2615050103911,655.7469105358936
2016-02-21 19:20:48,earth,F,F,60,9,127.030556521,37.5871163,false,NORMAL,790.2615050103911,638.9326624728102
2016-02-21 19:20:48,earth,F,F,60,10,127.030707619,37.587208788,false,NORMAL,790.2615050103911,622.1183575030916
2016-02-21 19:20:48,earth,F,F,60,11,127.030858717,37.587301275,false,NORMAL,790.2615050103911,605.3041331909081
2016-02-21 19:20:48,earth,F,F,60,12,127.031009814,37.587393763,false,NORMAL,790.2615050103911,588.4899238157719
2016-02-21 19:20:48,earth,F,F,60,13,127.031160912,37.587486251,false,NORMAL,790.2615050103911,571.6756575335339
2016-02-21 19:20:48,earth,F,F,60,14,127.031312009,37.587578739,false,NORMAL,790.2615050103911,554.8614739517566
2016-02-21 19:20:48,earth,F,F,60,15,127.031463107,37.587671226,false,NORMAL,790.2615050103911,538.0473012245507
2016-02-21 19:20:48,earth,F,F,60,16,127.031614205,37.587763714,false,NORMAL,790.2615050103911,521.2330736294485
2016-02-21 19:20:48,earth,F,F,60,17,127.031765302,37.587856202,false,NORMAL,790.2615050103911,504.41892873627665
2016-02-21 19:20:48,earth,F,F,60,18,127.0319164,37.587948689,false,NORMAL,790.2615050103911,487.6047946968672
2016-02-21 19:20:48,earth,F,F,60,19,127.032067497,37.588041177,false,NORMAL,790.2615050103911,470.7906755935294
2016-02-21 19:20:48,earth,F,F,60,20,127.032218595,37.588133665,false,NORMAL,790.2615050103911,453.97649958552097
2016-02-21 19:20:48,earth,F,F,60,21,127.032369693,37.588226152,false,NORMAL,790.2615050103911,437.1624042355548
2016-02-21 19:20:48,earth,F,F,60,22,127.03252079,37.58831864,false,NORMAL,790.2615050103911,420.3483238223439
2016-02-21 19:20:48,earth,F,F,60,23,127.032671888,37.588411128,false,NORMAL,790.2615050103911,403.53418650469456
2016-02-21 19:20:48,earth,F,F,60,24,127.032822985,37.588503615,false,NORMAL,790.2615050103911,386.72019964537975
2016-02-21 19:20:48,earth,F,F,60,25,127.032974083,37.588596103,false,NORMAL,790.2615050103911,369.90608811898863
2016-02-21 19:20:48,earth,F,F,60,26,127.03312518,37.588688591,false,NORMAL,790.2615050103911,353.0920592913586
2016-02-21 19:20:48,earth,F,F,60,27,127.033276278,37.588781078,false,NORMAL,790.2615050103911,336.278041319843
2016-02-21 19:20:48,earth,F,F,60,28,127.033427376,37.588873566,false,NORMAL,790.2615050103911,319.4639684839882
2016-02-21 19:20:48,earth,F,F,60,29,127.033578473,37.588966054,false,NORMAL,790.2615050103911,302.6499783475013
2016-02-21 19:20:48,earth,F,F,60,30,127.033729571,37.589058541,false,NORMAL,790.2615050103911,285.83599906562415
2016-02-21 19:20:48,earth,F,F,60,31,127.033880668,37.589151029,false,NORMAL,790.2615050103911,269.0220347212748
2016-02-21 19:20:48,earth,F,F,60,32,127.034031766,37.589243517,false,NORMAL,790.2615050103911,252.20801347297638
2016-02-21 19:20:48,earth,F,F,60,33,127.034182864,37.589336004,false,NORMAL,790.2615050103911,235.39407288130732
2016-02-21 19:20:48,earth,F,F,60,34,127.034333961,37.589428492,false,NORMAL,790.2615050103911,218.58014722741336
2016-02-21 19:20:48,earth,F,F,60,35,127.034485059,37.58952098,false,NORMAL,790.2615050103911,201.76616467131439
2016-02-21 19:20:48,earth,F,F,60,36,127.034636156,37.589613468,false,NORMAL,790.2615050103911,184.95226481040274
2016-02-21 19:20:48,earth,F,F,60,37,127.034787254,37.589705955,false,NORMAL,790.2615050103911,168.13837580776715
2016-02-21 19:20:48,earth,F,F,60,38,127.034938352,37.589798443,true,MINOR,790.2615050103911,151.3244319404522
2016-02-21 19:20:48,earth,F,F,60,39,127.035089449,37.589890931,false,NORMAL,790.2615050103911,134.51057077087296
2016-02-21 19:20:48,earth,F,F,60,40,127.035240547,37.589983418,false,NORMAL,790.2615050103911,117.69672045897987
2016-02-21 19:20:48,earth,F,F,60,41,127.035391644,37.590075906,false,NORMAL,790.2615050103911,100.88288508546128
2016-02-21 19:20:48,earth,F,F,60,42,127.035542742,37.590168394,false,NORMAL,790.2615050103911,84.06899280597467
2016-02-21 19:20:48,earth,F,F,60,43,127.03569384,37.590260881,false,NORMAL,790.2615050103911,67.25518118696046
2016-02-21 19:20:48,earth,F,F,60,44,127.035844937,37.590353369,false,NORMAL,790.2615050103911,50.44138450386178
2016-02-21 19:20:48,earth,F,F,60,45,127.035996035,37.590445857,false,NORMAL,790.2615050103911,33.62753091746318
2016-02-21 19:20:48,earth,F,F,60,46,127.036147132,37.590538344,false,NORMAL,790.2615050103911,16.813827789775388
2016-02-21 19:20:48,earth,F,F,60,47,127.03629823,37.590630832,false,NORMAL,790.2615050103911,0.0
2016-02-21 19:28:48,earth,L,L,60,1,127.029347741,37.586376399,false,NORMAL,790.2615050103911,773.4470839783744
2016-02-21 19:28:48,earth,L,L,60,2,127.029498838,37.586468886,false,NORMAL,790.2615050103911,756.632813410713
2016-02-21 19:28:48,earth,L,L,60,3,127.029649936,37.586561374,true,TRIVIAL,790.2615050103911,739.8184181696968
2016-02-21 19:28:48,earth,L,L,60,4,127.029801033,37.586653862,false,NORMAL,790.2615050103911,723.0041056278743
2016-02-21 19:28:48,earth,L,L,60,5,127.029952131,37.586746349,true,TRIVIAL,790.2615050103911,706.189803940441
2016-02-21 19:28:48,earth,L,L,60,6,127.030103229,37.586838837,false,NORMAL,790.2615050103911,689.3754473880971
2016-02-21 19:28:48,earth,L,L,60,7,127.030254326,37.586931325,false,NORMAL,790.2615050103911,672.5611735335629
2016-02-21 19:28:48,earth,L,L,60,8,127.030405424,37.587023812,false,NORMAL,790.2615050103911,655.7469105358936
2016-02-21 19:28:48,earth,L,L,60,9,127.030556521,37.5871163,false,NORMAL,790.2615050103911,638.9326624728102
2016-02-21 19:28:48,earth,L,L,60,10,127.030707619,37.587208788,true,BLOCK,790.2615050103911,622.1183575030916
2016-02-21 19:28:48,earth,L,L,60,11,127.030858717,37.587301275,false,NORMAL,790.2615050103911,605.3041331909081
2016-02-21 20:07:51,earth,F,F,50,1,127.029321232,37.586360173,false,NORMAL,790.2615050103911,776.3970242639425
2016-02-21 20:07:51,earth,F,F,50,2,127.029445821,37.586436435,false,NORMAL,790.2615050103911,762.5325522842053
2016-02-21 20:07:51,earth,F,F,50,3,127.029570411,37.586512696,false,NORMAL,790.2615050103911,748.6680870312028
2016-02-21 20:07:51,earth,F,F,50,4,127.029695,37.586588958,false,NORMAL,790.2615050103911,734.8036325865551
2016-02-21 20:07:51,earth,F,F,50,5,127.029819589,37.58666522,false,NORMAL,790.2615050103911,720.9391869109966
2016-02-21 20:07:51,earth,F,F,50,6,127.029944178,37.586741482,false,NORMAL,790.2615050103911,707.0747500015913
2016-02-21 20:07:51,earth,F,F,50,7,127.030068768,37.586817743,false,NORMAL,790.2615050103911,693.2103198182966
2016-02-21 20:07:51,earth,F,F,50,8,127.030193357,37.586894005,false,NORMAL,790.2615050103911,679.3459004463651
2016-02-21 20:07:51,earth,F,F,50,9,127.030317946,37.586970267,false,NORMAL,790.2615050103911,665.4814898418352
2016-02-21 20:07:51,earth,F,F,50,10,127.030442535,37.587046529,false,NORMAL,790.2615050103911,651.6170880048417
2016-02-21 20:07:51,earth,F,F,50,11,127.030567125,37.58712279,false,NORMAL,790.2615050103911,637.7526928916592
2016-02-21 20:07:51,earth,F,F,50,12,127.030691714,37.587199052,false,NORMAL,790.2615050103911,623.8883085914529
2016-02-21 20:07:51,earth,F,F,50,13,127.030816303,37.587275314,false,NORMAL,790.2615050103911,610.0239330573927
2016-02-21 20:07:51,earth,F,F,50,14,127.030940892,37.587351576,false,NORMAL,790.2615050103911,596.1595662932148
2016-02-21 20:07:51,earth,F,F,50,15,127.031065482,37.587427838,false,NORMAL,790.2615050103911,582.2951384912844
2016-02-21 20:07:51,earth,F,F,50,16,127.031190071,37.587504099,false,NORMAL,790.2615050103911,568.4308570249601
2016-02-21 20:07:51,earth,F,F,50,17,127.03131466,37.587580361,false,NORMAL,790.2615050103911,554.5665165630678
2016-02-21 20:07:51,earth,F,F,50,18,127.031439249,37.587656623,false,NORMAL,790.2615050103911,540.7021848689391
2016-02-21 20:07:51,earth,F,F,50,19,127.031563839,37.587732885,false,NORMAL,790.2615050103911,526.8377921406093
2016-02-21 20:07:51,earth,F,F,50,20,127.031688428,37.587809146,false,NORMAL,790.2615050103911,512.973545745448
2016-02-21 20:07:51,earth,F,F,50,21,127.031813017,37.587885408,false,NORMAL,790.2615050103911,499.109240354999
2016-02-21 20:07:51,earth,F,F,50,22,127.031937606,37.58796167,false,NORMAL,790.2615050103911,485.24494373547225
2016-02-21 20:07:51,earth,F,F,50,23,127.032062196,37.588037932,false,NORMAL,790.2615050103911,471.3805860804
2016-02-21 20:07:51,earth,F,F,50,24,127.032186785,37.588114194,false,NORMAL,790.2615050103911,457.5163069951117
2016-02-21 20:07:51,earth,F,F,50,25,127.032311374,37.588190455,true,TRIVIAL,790.2615050103911,443.6521044398795
2016-02-21 20:07:51,earth,F,F,50,26,127.032435963,37.588266717,false,NORMAL,790.2615050103911,429.78784289245453
2016-02-21 20:07:51,earth,F,F,50,27,127.032560553,37.588342979,false,NORMAL,790.2615050103911,415.92352031120913
2016-02-21 20:07:51,earth,F,F,50,28,127.032685142,37.588419241,false,NORMAL,790.2615050103911,402.059276299278
2016-02-21 20:07:51,earth,F,F,50,29,127.032809731,37.588495502,false,NORMAL,790.2615050103911,388.1951088171341
2016-02-21 20:07:51,earth,F,F,50,30,127.03293432,37.588571764,false,NORMAL,790.2615050103911,374.3308823428113
2016-02-21 20:07:51,earth,F,F,50,31,127.03305891,37.588648026,false,NORMAL,790.2615050103911,360.4665948346687
2016-02-21 20:07:51,earth,F,F,50,32,127.033183499,37.588724288,true,CRITICAL,790.2615050103911,346.602385896664
2016-02-21 20:07:51,earth,F,F,50,33,127.033308088,37.588800549,false,NORMAL,790.2615050103911,332.73825348753144
2016-02-21 20:07:51,earth,F,F,50,34,127.033432677,37.588876811,false,NORMAL,790.2615050103911,318.87406208752753
2016-02-21 20:07:51,earth,F,F,50,35,127.033557267,37.588953073,true,TRIVIAL,790.2615050103911,305.0098096510656
2016-02-21 20:07:51,earth,F,F,50,36,127.033681856,37.589029335,false,NORMAL,790.2615050103911,291.1456357882546
2016-02-21 20:07:51,earth,F,F,50,37,127.033806445,37.589105597,false,NORMAL,790.2615050103911,277.28147069212275
2016-02-21 20:07:51,earth,F,F,50,38,127.033931034,37.589181858,false,NORMAL,790.2615050103911,263.4173821247333
2016-02-21 20:07:51,earth,F,F,50,39,127.034055624,37.58925812,false,NORMAL,790.2615050103911,249.5531647653684
2016-02-21 20:07:51,earth,F,F,50,40,127.034180213,37.589334382,false,NORMAL,790.2615050103911,235.6890259763285
2016-02-21 20:07:51,earth,F,F,50,41,127.034304802,37.589410644,false,NORMAL,790.2615050103911,221.82489595470426
2016-02-21 20:07:51,earth,F,F,50,42,127.034429391,37.589486905,true,CRITICAL,790.2615050103911,207.96084246176972
2016-02-21 20:07:51,mars,F,F,50,1,127.029321232,37.586360173,false,NORMAL,790.2615050103911,776.3970242639425
2016-02-21 20:07:51,mars,F,F,50,2,127.029445821,37.586436435,false,NORMAL,790.2615050103911,762.5325522842053
2016-02-21 20:07:51,mars,F,F,50,3,127.029570411,37.586512696,false,NORMAL,790.2615050103911,748.6680870312028
2016-02-21 20:07:51,mars,F,F,50,4,127.029695,37.586588958,true,TRIVIAL,790.2615050103911,734.8036325865551
2016-02-21 20:07:51,mars,F,F,50,5,127.029819589,37.58666522,false,NORMAL,790.2615050103911,720.9391869109966
2016-02-21 20:07:51,mars,F,F,50,6,127.029944178,37.586741482,false,NORMAL,790.2615050103911,707.0747500015913
2016-02-21 20:07:51,mars,F,F,50,7,127.030068768,37.586817743,false,NORMAL,790.2615050103911,693.2103198182966
2016-02-21 20:07:51,mars,F,F,50,8,127.030193357,37.586894005,false,NORMAL,790.2615050103911,679.3459004463651
2016-02-21 20:07:51,mars,F,F,50,9,127.030317946,37.586970267,false,NORMAL,790.2615050103911,665.4814898418352
2016-02-21 20:07:51,mars,F,F,50,10,127.030442535,37.587046529,false,NORMAL,790.2615050103911,651.6170880048417
2016-02-21 20:07:51,mars,F,F,50,11,127.030567125,37.58712279,false,NORMAL,790.2615050103911,637.7526928916592
2016-02-21 20:07:51,mars,F,F,50,12,127.030691714,37.587199052,false,NORMAL,790.2615050103911,623.8883085914529
2016-02-21 20:07:51,mars,F,F,50,13,127.030816303,37.587275314,false,NORMAL,790.2615050103911,610.0239330573927
2016-02-21 20:07:51,mars,F,F,50,14,127.030940892,37.587351576,false,NORMAL,790.2615050103911,596.1595662932148
2016-02-21 20:07:51,mars,F,F,50,15,127.031065482,37.587427838,false,NORMAL,790.2615050103911,582.2951384912844
2016-02-21 20:07:51,mars,F,F,50,16,127.031190071,37.587504099,false,NORMAL,790.2615050103911,568.4308570249601
2016-02-21 20:07:51,mars,F,F,50,17,127.03131466,37.587580361,false,NORMAL,790.2615050103911,554.5665165630678
2016-02-21 20:07:51,mars,F,F,50,18,127.031439249,37.587656623,false,NORMAL,790.2615050103911,540.7021848689391
2016-02-21 20:07:51,mars,F,F,50,19,127.031563839,37.587732885,false,NORMAL,790.2615050103911,526.8377921406093
2016-02-21 20:07:51,mars,F,F,50,20,127.031688428,37.587809146,false,NORMAL,790.2615050103911,512.973545745448
2016-02-21 20:07:51,mars,F,F,50,21,127.031813017,37.587885408,false,NORMAL,790.2615050103911,499.109240354999
2016-02-21 20:07:51,mars,F,F,50,22,127.031937606,37.58796167,false,NORMAL,790.2615050103911,485.24494373547225
2016-02-21 20:07:51,mars,F,F,50,23,127.032062196,37.588037932,true,MINOR,790.2615050103911,471.3805860804
2016-02-21 20:07:51,mars,F,F,50,24,127.032186785,37.588114194,false,NORMAL,790.2615050103911,457.5163069951117
2016-02-21 20:07:51,mars,F,F,50,25,127.032311374,37.588190455,false,NORMAL,790.2615050103911,443.6521044398795
2016-02-21 20:07:51,mars,F,F,50,26,127.032435963,37.588266717,false,NORMAL,790.2615050103911,429.78784289245453
2016-02-21 20:07:51,mars,F,F,50,27,127.032560553,37.588342979,false,NORMAL,790.2615050103911,415.92352031120913
2016-02-21 20:07:51,mars,F,F,50,28,127.032685142,37.588419241,false,NORMAL,790.2615050103911,402.059276299278
2016-02-21 20:07:51,mars,F,F,50,29,127.032809731,37.588495502,false,NORMAL,790.2615050103911,388.1951088171341
2016-02-21 20:07:51,mars,F,F,50,30,127.03293432,37.588571764,false,NORMAL,790.2615050103911,374.3308823428113
2016-02-21 20:07:51,mars,F,F,50,31,127.03305891,37.588648026,false,NORMAL,790.2615050103911,360.4665948346687
2016-02-21 20:07:51,mars,F,F,50,32,127.033183499,37.588724288,false,NORMAL,790.2615050103911,346.602385896664
2016-02-21 20:07:51,mars,F,F,50,33,127.033308088,37.588800549,false,NORMAL,790.2615050103911,332.73825348753144
2016-02-21 20:07:51,mars,F,F,50,34,127.033432677,37.588876811,true,MINOR,790.2615050103911,318.87406208752753
2016-02-21 20:07:51,mars,F,F,50,35,127.033557267,37.588953073,false,NORMAL,790.2615050103911,305.0098096510656
2016-02-21 20:07:51,mars,F,F,50,36,127.033681856,37.589029335,false,NORMAL,790.2615050103911,291.1456357882546
2016-02-21 20:07:51,mars,F,F,50,37,127.033806445,37.589105597,false,NORMAL,790.2615050103911,277.28147069212275
2016-02-21 20:07:51,mars,F,F,50,38,127.033931034,37.589181858,false,NORMAL,790.2615050103911,263.4173821247333
2016-02-21 20:07:51,mars,F,F,50,39,127.034055624,37.58925812,false,NORMAL,790.2615050103911,249.5531647653684
2016-02-21 20:07:51,mars,F,F,50,40,127.034180213,37.589334382,false,NORMAL,790.2615050103911,235.6890259763285
2016-02-21 20:07:51,mars,F,F,50,41,127.034304802,37.589410644,false,NORMAL,790.2615050103911,221.82489595470426
2016-02-21 20:07:51,mars,F,F,50,42,127.034429391,37.589486905,false,NORMAL,790.2615050103911,207.96084246176972
2016-02-21 20:07:51,mars,F,F,50,43,127.034553981,37.589563167,false,NORMAL,790.2615050103911,194.09666017592338
2016-02-21 20:07:51,mars,F,F,50,44,127.03467857,37.589639429,false,NORMAL,790.2615050103911,180.23255646165498
2016-02-21 20:07:51,mars,F,F,50,45,127.034803159,37.589715691,false,NORMAL,790.2615050103911,166.36846151489212
2016-02-21 20:07:51,mars,F,F,50,46,127.034927748,37.589791953,false,NORMAL,790.2615050103911,152.50437533587052
2016-02-21 20:07:51,mars,F,F,50,47,127.035052338,37.589868214,false,NORMAL,790.2615050103911,138.64029588652062
2016-02-21 20:07:51,mars,F,F,50,48,127.035176927,37.589944476,false,NORMAL,790.2615050103911,124.77622724694479
2016-02-21 20:07:51,mars,F,F,50,49,127.035301516,37.590020738,false,NORMAL,790.2615050103911,110.91216737496507
2016-02-21 20:07:51,mars,F,F,50,50,127.035426105,37.590097,true,TRIVIAL,790.2615050103911,97.04811627168196
2016-02-21 20:07:51,mars,F,F,50,51,127.035550695,37.590173261,false,NORMAL,790.2615050103911,83.18407189707087
2016-02-21 20:07:51,mars,F,F,50,52,127.035675284,37.590249523,false,NORMAL,790.2615050103911,69.32003833140836
2016-02-21 20:07:51,mars,F,F,50,53,127.035799873,37.590325785,false,NORMAL,790.2615050103911,55.45601353677081
2016-02-21 20:07:51,mars,F,F,50,54,127.035924462,37.590402047,false,NORMAL,790.2615050103911,41.59199750829224
2016-02-21 20:07:51,mars,F,F,50,55,127.036049052,37.590478308,false,NORMAL,790.2615050103911,27.727988209031817
2016-02-21 20:07:51,mars,F,F,50,56,127.036173641,37.59055457,false,NORMAL,790.2615050103911,13.863989719396601
2016-02-21 20:07:51,mars,F,F,50,57,127.03629823,37.590630832,false,NORMAL,790.2615050103911,0.0
2016-02-21 20:19:41,mars,F,F,50,1,127.029321232,37.586360173,false,NORMAL,790.2615050103911,776.3970242639425
2016-02-21 20:19:41,mars,F,F,50,2,127.029445821,37.586436435,false,NORMAL,790.2615050103911,762.5325522842053
2016-02-21 20:19:41,mars,F,F,50,3,127.029570411,37.586512696,false,NORMAL,790.2615050103911,748.6680870312028
2016-02-21 20:19:41,mars,F,F,50,4,127.029695,37.586588958,false,NORMAL,790.2615050103911,734.8036325865551
2016-02-21 20:19:41,mars,F,F,50,5,127.029819589,37.58666522,false,NORMAL,790.2615050103911,720.9391869109966
2016-02-21 20:19:41,mars,F,F,50,6,127.029944178,37.586741482,false,NORMAL,790.2615050103911,707.0747500015913
2016-02-21 20:19:41,mars,F,F,50,7,127.030068768,37.586817743,false,NORMAL,790.2615050103911,693.2103198182966
2016-02-21 20:19:41,mars,F,F,50,8,127.030193357,37.586894005,false,NORMAL,790.2615050103911,679.3459004463651
2016-02-21 20:19:41,mars,F,F,50,9,127.030317946,37.586970267,false,NORMAL,790.2615050103911,665.4814898418352
2016-02-21 20:19:41,mars,F,F,50,10,127.030442535,37.587046529,false,NORMAL,790.2615050103911,651.6170880048417
2016-02-21 20:19:41,mars,F,F,50,11,127.030567125,37.58712279,false,NORMAL,790.2615050103911,637.7526928916592
2016-02-21 20:19:41,mars,F,F,50,12,127.030691714,37.587199052,false,NORMAL,790.2615050103911,623.8883085914529
2016-02-21 15:21:04,mercury,F,F,50,1,127.029321232,37.586360173,true,TRIVIAL,790.2615050103911,776.3970242639425
2016-02-21 15:21:04,mercury,F,F,50,2,127.029445821,37.586436435,false,NORMAL,790.2615050103911,762.5325522842053
2016-02-21 15:21:04,mercury,F,F,50,3,127.029570411,37.586512696,false,NORMAL,790.2615050103911,748.6680870312028
2016-02-21 15:21:04,mercury,F,F,50,4,127.029695,37.586588958,false,NORMAL,790.2615050103911,734.8036325865551
2016-02-21 15:21:04,mercury,F,F,50,5,127.029819589,37.58666522,false,NORMAL,790.2615050103911,720.9391869109966
